Experiment,Egg_ID,pX,pY,tX,tY
1000,0,0.5213857379750627,0.6038418470063296,0.46153713411713604,0.9787761052503698
1000,1,0.47094179732225394,0.20324794254467882,0.7759455195738869,0.8435407003037894
1000,2,0.5287590256200526,0.19103628008078877,0.2603011906833126,0.38084405714468905
1000,3,0.2815455986418517,0.753681552191594,0.1503104309999479,0.5455026314585506
1000,4,0.5516717767312141,0.8637220757083885,0.7234933286052688,0.6520636822827995
1000,5,0.8053722209059218,0.24837266320613882,0.15674915434749792,0.3271236879035906
1000,6,0.18985741208154028,0.9839955818921721,0.144613972451203,0.9456961975928704
1000,7,0.669997165946232,0.2803828299787884,0.6320805519041204,0.48409823597713786
1000,8,0.20391323427420127,0.6250646854524542,0.05471091575213172,0.4243562645086568
1000,9,0.6526043158620559,0.8988075287484649,0.16521662557928551,0.38377823800985245
1000,10,0.974763780707167,0.15393236950220446,0.3080341103063784,0.5958133105702691
1000,11,0.6990892753701047,0.44724144689102074,0.17257584565970485,0.44728045801676364
1000,12,0.01751320910460452,0.29102490559414307,0.5595860245949632,0.8857165222857452
1000,13,0.3812366109308799,0.3210279121387014,0.7217668914927956,0.7749570679145239
1000,14,0.9425446680115734,0.7026669725351259,0.34286056869636483,0.38228401561252423
1000,15,0.1364503186469025,0.3432090734659071,0.5511455165054936,0.4975272973973023
1000,16,0.8119946025956372,0.1484940005253066,0.8070296131923089,0.7246472198202201
1000,17,0.05932569150816602,0.31441663418966115,0.6748747223764533,0.8539667283523164
1000,18,0.4201564531486972,0.8080177080661693,0.5362273631795696,0.3133115655760671
1000,19,0.009507586149987812,0.45408378825522866,0.47626414952764706,0.5277214645611225
1000,20,0.5586869855327257,0.002888633811329533,0.6283327429240229,0.211161009281137
1000,21,0.2977575692859733,0.05379910883697381,0.32225260527978683,0.041342687790223764
1000,22,0.5676687538421876,0.9405581496364512,0.3371366279103265,0.41141731315085883
1000,23,0.7242737167653064,0.85637808998257,0.2816230370632852,0.4800465988595498
1000,24,0.5443156497493541,0.37965068970017857,0.253266751649709,0.5242656998402031
1000,25,0.6044247282655253,0.7346039924282802,0.3256248976327464,0.4227453385507661
1000,26,0.9884081234082996,0.892240908774465,0.31475873211034466,0.012454186338540785
1000,27,0.5196417809777079,0.20820683854727529,0.1269950238198616,0.34888507579045525
1000,28,0.2989405121930696,0.8355254093543386,0.5549051674196852,0.40637927247904326
1000,29,0.18450649293163557,0.18375199251705476,0.5408554006877703,0.5729410925993232
